#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GIG25	FUT5	9606.ENSP00000376793	9606.ENSP00000466880	0	0	0	0	0	0	0	0.414	0.414
GIG25	MB	9606.ENSP00000376793	9606.ENSP00000380489	0	0	0	0	0	0	0	0.422	0.422
GIG25	CFB	9606.ENSP00000376793	9606.ENSP00000416561	0	0	0	0	0.058	0.120	0	0.391	0.451
GIG25	SAA1	9606.ENSP00000376793	9606.ENSP00000384906	0	0	0	0	0.052	0	0	0.458	0.464
GIG25	KLK13	9606.ENSP00000376793	9606.ENSP00000470555	0	0	0	0	0	0.330	0	0.266	0.487
GIG25	TF	9606.ENSP00000376793	9606.ENSP00000385834	0	0	0	0	0.107	0	0	0.468	0.505
GIG25	ORM2	9606.ENSP00000376793	9606.ENSP00000394936	0	0	0	0	0.122	0	0	0.494	0.537
GIG25	FCGBP	9606.ENSP00000376793	9606.ENSP00000481056	0	0	0	0	0	0	0	0.539	0.539
GIG25	HMGA1	9606.ENSP00000376793	9606.ENSP00000399888	0	0	0	0	0	0	0	0.682	0.682
GINS1	TRIP13	9606.ENSP00000262460	9606.ENSP00000166345	0	0	0	0	0.407	0	0	0.417	0.639
GINS1	CDC6	9606.ENSP00000262460	9606.ENSP00000209728	0	0	0	0	0.738	0.078	0	0.651	0.908
GINS1	POLE2	9606.ENSP00000262460	9606.ENSP00000216367	0	0	0	0	0.397	0.929	0	0.791	0.990
GINS1	AURKA	9606.ENSP00000262460	9606.ENSP00000216911	0	0	0	0	0.411	0	0	0.266	0.549
GINS1	ORC6	9606.ENSP00000262460	9606.ENSP00000219097	0	0	0	0	0.570	0	0	0.478	0.766
GINS1	RAD51AP1	9606.ENSP00000262460	9606.ENSP00000228843	0	0	0	0	0.353	0	0	0.456	0.633
GINS1	GMNN	9606.ENSP00000262460	9606.ENSP00000230056	0	0	0	0	0.234	0	0	0.426	0.542
GINS1	NCAPH	9606.ENSP00000262460	9606.ENSP00000240423	0	0	0	0	0.737	0	0	0.240	0.791
GINS1	DLGAP5	9606.ENSP00000262460	9606.ENSP00000247191	0	0	0	0	0.378	0	0	0.187	0.473
GINS1	NCAPG	9606.ENSP00000262460	9606.ENSP00000251496	0	0	0	0	0.674	0	0	0.377	0.788
GINS1	GINS2	9606.ENSP00000262460	9606.ENSP00000253462	0	0	0	0	0.930	0.997	0.800	0.987	0.999
GINS1	CCNB1	9606.ENSP00000262460	9606.ENSP00000256442	0	0	0	0	0.440	0.070	0	0.217	0.557
GINS1	ESPL1	9606.ENSP00000262460	9606.ENSP00000257934	0	0	0	0	0.297	0	0	0.220	0.428
GINS1	KIF23	9606.ENSP00000262460	9606.ENSP00000260363	0	0	0	0	0.349	0	0	0.452	0.628
GINS1	KIF11	9606.ENSP00000262460	9606.ENSP00000260731	0	0	0	0	0.625	0	0	0.271	0.715
GINS1	NDC80	9606.ENSP00000262460	9606.ENSP00000261597	0	0	0	0	0.553	0	0	0	0.553
GINS1	MCM4	9606.ENSP00000262460	9606.ENSP00000262105	0	0	0	0	0.714	0.986	0.600	0.772	0.999
GINS1	CHTF18	9606.ENSP00000262460	9606.ENSP00000262315	0	0	0	0	0.409	0.227	0	0.048	0.527
GINS1	KIF2C	9606.ENSP00000262460	9606.ENSP00000361298	0	0	0	0	0.329	0	0	0.145	0.402
GINS1	ASF1B	9606.ENSP00000262460	9606.ENSP00000263382	0	0	0	0	0.398	0	0	0.047	0.402
GINS1	FANCI	9606.ENSP00000262460	9606.ENSP00000310842	0	0	0	0	0.299	0	0	0.184	0.404
GINS1	PLK1	9606.ENSP00000262460	9606.ENSP00000300093	0	0	0	0	0.308	0	0	0.181	0.409
GINS1	KIAA1524	9606.ENSP00000262460	9606.ENSP00000295746	0	0	0	0	0.322	0	0	0.179	0.420
GINS1	NUSAP1	9606.ENSP00000262460	9606.ENSP00000453403	0	0	0	0	0.330	0	0	0.182	0.429
GINS1	CEP55	9606.ENSP00000262460	9606.ENSP00000360540	0	0	0	0	0.288	0	0	0.239	0.436
GINS1	CDC25C	9606.ENSP00000262460	9606.ENSP00000321656	0	0	0	0	0.267	0	0	0.265	0.438
GINS1	KIF14	9606.ENSP00000262460	9606.ENSP00000356319	0	0	0	0	0.291	0	0	0.243	0.440
GINS1	CENPA	9606.ENSP00000262460	9606.ENSP00000336868	0	0	0	0	0.344	0	0	0.186	0.443
GINS1	CENPF	9606.ENSP00000262460	9606.ENSP00000355922	0	0	0	0	0.271	0	0	0.272	0.447
GINS1	BIRC5	9606.ENSP00000262460	9606.ENSP00000301633	0	0	0	0	0.353	0	0	0.180	0.447
GINS1	CENPH	9606.ENSP00000262460	9606.ENSP00000283006	0	0	0	0	0.314	0	0	0.230	0.450
GINS1	CLSPN	9606.ENSP00000262460	9606.ENSP00000312995	0	0	0	0	0.287	0.141	0	0.177	0.452
GINS1	KIF4A	9606.ENSP00000262460	9606.ENSP00000363524	0	0	0	0	0.405	0	0	0.123	0.455
GINS1	EXO1	9606.ENSP00000262460	9606.ENSP00000355506	0	0	0	0	0.407	0	0	0.125	0.459
GINS1	ASPM	9606.ENSP00000262460	9606.ENSP00000356379	0	0	0	0	0.383	0	0	0.164	0.462
GINS1	ESCO2	9606.ENSP00000262460	9606.ENSP00000306999	0	0	0	0	0.280	0	0	0.288	0.466
GINS1	RACGAP1	9606.ENSP00000262460	9606.ENSP00000404190	0	0	0	0	0.384	0	0	0.170	0.467
GINS1	KIFC1	9606.ENSP00000262460	9606.ENSP00000393963	0	0	0	0	0.332	0	0	0.241	0.471
GINS1	AURKB	9606.ENSP00000262460	9606.ENSP00000313950	0	0	0	0	0.381	0	0	0.181	0.471
GINS1	HELLS	9606.ENSP00000262460	9606.ENSP00000377601	0	0	0	0	0.382	0	0	0.181	0.472
GINS1	DEPDC1	9606.ENSP00000262460	9606.ENSP00000412292	0	0	0	0	0.314	0	0	0.266	0.475
GINS1	TACC3	9606.ENSP00000262460	9606.ENSP00000326550	0	0	0	0	0.255	0	0	0.330	0.480
GINS1	FANCD2	9606.ENSP00000262460	9606.ENSP00000287647	0	0	0	0	0.432	0	0	0.132	0.486
GINS1	ERCC6L	9606.ENSP00000262460	9606.ENSP00000334675	0	0	0	0	0.419	0	0	0.166	0.494
GINS1	KIF18B	9606.ENSP00000262460	9606.ENSP00000465992	0	0	0	0	0.340	0	0	0.266	0.495
GINS1	KIF20A	9606.ENSP00000262460	9606.ENSP00000378356	0	0	0	0	0.298	0	0	0.311	0.496
GINS1	CDCA8	9606.ENSP00000262460	9606.ENSP00000362146	0	0	0	0	0.359	0	0	0.257	0.504
GINS1	RAD51	9606.ENSP00000262460	9606.ENSP00000372088	0	0	0	0	0.360	0.112	0	0.218	0.516
GINS1	TICRR	9606.ENSP00000262460	9606.ENSP00000268138	0	0	0	0	0.224	0	0	0.405	0.519
GINS1	CDC20	9606.ENSP00000262460	9606.ENSP00000361540	0	0	0	0	0.464	0	0	0.143	0.521
GINS1	ARHGAP11A	9606.ENSP00000262460	9606.ENSP00000355090	0	0	0	0	0.529	0	0	0	0.529
GINS1	CDC25A	9606.ENSP00000262460	9606.ENSP00000303706	0	0	0	0	0.265	0	0	0.387	0.530
GINS1	KIAA0101	9606.ENSP00000262460	9606.ENSP00000300035	0	0	0	0	0.421	0	0	0.232	0.536
GINS1	NUF2	9606.ENSP00000262460	9606.ENSP00000271452	0	0	0	0	0.538	0	0	0	0.538
GINS1	KIF15	9606.ENSP00000262460	9606.ENSP00000324020	0	0	0	0	0.494	0	0	0.127	0.540
GINS1	CHEK1	9606.ENSP00000262460	9606.ENSP00000388648	0	0	0	0	0.307	0.282	0	0.170	0.551
GINS1	SKA1	9606.ENSP00000262460	9606.ENSP00000285116	0	0	0	0	0.495	0	0	0.146	0.551
GINS1	KNTC1	9606.ENSP00000262460	9606.ENSP00000328236	0	0	0	0	0.553	0	0	0	0.553
GINS1	PBK	9606.ENSP00000262460	9606.ENSP00000428489	0	0	0	0	0.418	0	0	0.267	0.555
GINS1	CCNB2	9606.ENSP00000262460	9606.ENSP00000288207	0	0	0	0	0.361	0.070	0	0.316	0.559
GINS1	BUB1	9606.ENSP00000262460	9606.ENSP00000302530	0	0	0	0	0.467	0	0	0.234	0.574
GINS1	MELK	9606.ENSP00000262460	9606.ENSP00000298048	0	0	0	0	0.393	0	0	0.333	0.578
GINS1	DTL	9606.ENSP00000262460	9606.ENSP00000355958	0	0	0	0	0.555	0	0	0.096	0.580
GINS1	UBE2C	9606.ENSP00000262460	9606.ENSP00000348838	0	0	0	0	0.430	0	0	0.306	0.587
GINS1	TOP2A	9606.ENSP00000262460	9606.ENSP00000411532	0	0	0	0	0.376	0.120	0	0.315	0.592
GINS1	CCNA2	9606.ENSP00000262460	9606.ENSP00000274026	0	0	0	0	0.447	0.062	0	0.278	0.592
GINS1	RRM2	9606.ENSP00000262460	9606.ENSP00000353770	0	0	0	0	0.474	0	0	0.272	0.601
GINS1	KPNA2	9606.ENSP00000262460	9606.ENSP00000438483	0	0	0	0	0.213	0	0	0.516	0.603
GINS1	NCAPG2	9606.ENSP00000262460	9606.ENSP00000387007	0	0	0	0	0.550	0	0	0.168	0.610
GINS1	TPX2	9606.ENSP00000262460	9606.ENSP00000300403	0	0	0	0	0.450	0	0	0.325	0.613
GINS1	CDCA5	9606.ENSP00000262460	9606.ENSP00000275517	0	0	0	0	0.332	0	0	0.456	0.621
GINS1	TTK	9606.ENSP00000262460	9606.ENSP00000358813	0	0	0	0	0.428	0	0	0.366	0.622
GINS1	TYMS	9606.ENSP00000262460	9606.ENSP00000315644	0	0	0	0	0.513	0	0	0.314	0.652
GINS1	ORC1	9606.ENSP00000262460	9606.ENSP00000360623	0	0	0	0	0.382	0.063	0	0.451	0.654
GINS1	PRC1	9606.ENSP00000262460	9606.ENSP00000377793	0	0	0	0	0.658	0	0	0	0.658
GINS1	CDT1	9606.ENSP00000262460	9606.ENSP00000301019	0	0	0	0	0.286	0	0	0.587	0.693
GINS1	SPC25	9606.ENSP00000262460	9606.ENSP00000282074	0	0	0	0	0.693	0	0	0	0.693
GINS1	FEN1	9606.ENSP00000262460	9606.ENSP00000305480	0	0	0	0	0.632	0	0	0.202	0.694
GINS1	ANKRD32	9606.ENSP00000262460	9606.ENSP00000265140	0	0	0	0	0.127	0.367	0	0.504	0.702
GINS1	ZWINT	9606.ENSP00000262460	9606.ENSP00000363055	0	0	0	0	0.583	0	0	0.322	0.705
GINS1	BUB1B	9606.ENSP00000262460	9606.ENSP00000287598	0	0	0	0	0.656	0	0	0.193	0.710
GINS1	MAD2L1	9606.ENSP00000262460	9606.ENSP00000296509	0	0	0	0	0.698	0	0	0.192	0.745
GINS1	TIMELESS	9606.ENSP00000262460	9606.ENSP00000450607	0	0	0	0	0.354	0.751	0	0.143	0.850
GINS1	DSCC1	9606.ENSP00000262460	9606.ENSP00000322180	0	0	0	0	0.840	0.139	0	0.238	0.886
GINS1	MCM8	9606.ENSP00000262460	9606.ENSP00000368164	0	0	0	0	0.263	0.727	0	0.531	0.897
GINS1	RFC4	9606.ENSP00000262460	9606.ENSP00000376272	0	0	0	0	0.888	0.104	0	0.268	0.920
GINS1	MCM10	9606.ENSP00000262460	9606.ENSP00000418268	0	0	0	0	0.568	0.348	0	0.829	0.948
GINS1	CDK1	9606.ENSP00000262460	9606.ENSP00000378699	0	0	0	0	0.833	0.788	0	0.225	0.970
GINS1	WDHD1	9606.ENSP00000262460	9606.ENSP00000353793	0	0	0	0	0.691	0.986	0	0.682	0.998
GINS1	CDC45	9606.ENSP00000262460	9606.ENSP00000405726	0	0	0	0	0.674	0.937	0.600	0.856	0.998
GINS1	GINS4	9606.ENSP00000262460	9606.ENSP00000276533	0	0	0	0	0.508	0.997	0.800	0.984	0.999
GINS1	MCM7	9606.ENSP00000262460	9606.ENSP00000307288	0	0	0	0	0.831	0.992	0.600	0.726	0.999
GINS1	MCM6	9606.ENSP00000262460	9606.ENSP00000264156	0	0	0	0	0.453	0.986	0.600	0.711	0.999
GINS1	MCM2	9606.ENSP00000262460	9606.ENSP00000265056	0	0	0	0	0.489	0.986	0.600	0.871	0.999
GINS2	TRIP13	9606.ENSP00000253462	9606.ENSP00000166345	0	0	0	0	0.863	0	0	0.240	0.891
GINS2	CDC6	9606.ENSP00000253462	9606.ENSP00000209728	0	0	0	0	0.935	0	0	0.658	0.977
GINS2	CENPM	9606.ENSP00000253462	9606.ENSP00000215980	0	0	0	0	0.815	0	0	0	0.815
GINS2	POLE2	9606.ENSP00000253462	9606.ENSP00000216367	0	0	0	0	0.813	0.803	0	0.788	0.991
GINS2	AURKA	9606.ENSP00000253462	9606.ENSP00000216911	0	0	0	0	0.822	0	0	0.235	0.858
GINS2	MYBL2	9606.ENSP00000253462	9606.ENSP00000217026	0	0	0	0	0.596	0	0	0.186	0.657
GINS2	ORC6	9606.ENSP00000253462	9606.ENSP00000219097	0	0	0	0	0.579	0	0	0.212	0.654
GINS2	OIP5	9606.ENSP00000253462	9606.ENSP00000220514	0	0	0	0	0.799	0	0	0.274	0.848
GINS2	RAD51AP1	9606.ENSP00000253462	9606.ENSP00000228843	0	0	0	0	0.802	0	0	0.360	0.868
GINS2	GMNN	9606.ENSP00000253462	9606.ENSP00000230056	0	0	0	0	0.597	0	0	0.294	0.703
GINS2	IGFBP2	9606.ENSP00000253462	9606.ENSP00000233809	0	0	0	0	0	0	0	0.454	0.454
GINS2	NCAPH	9606.ENSP00000253462	9606.ENSP00000240423	0	0	0	0	0.841	0	0	0.158	0.860
GINS2	MND1	9606.ENSP00000253462	9606.ENSP00000240488	0	0	0	0	0.550	0	0	0	0.550
GINS2	DLGAP5	9606.ENSP00000253462	9606.ENSP00000247191	0	0	0	0	0.819	0	0	0.313	0.870
GINS2	FAM64A	9606.ENSP00000253462	9606.ENSP00000250056	0	0	0	0	0.577	0	0	0.104	0.605
GINS2	NCAPG	9606.ENSP00000253462	9606.ENSP00000251496	0	0	0	0	0.930	0	0	0.386	0.955
GINS2	KIFC1	9606.ENSP00000253462	9606.ENSP00000393963	0	0	0	0	0.310	0	0	0.166	0.400
GINS2	ESPL1	9606.ENSP00000253462	9606.ENSP00000257934	0	0	0	0	0.341	0	0	0.132	0.403
GINS2	TACC3	9606.ENSP00000253462	9606.ENSP00000326550	0	0	0	0	0.364	0	0	0.107	0.408
GINS2	CCDC34	9606.ENSP00000253462	9606.ENSP00000330240	0	0	0	0	0.155	0	0	0.333	0.413
GINS2	CCNF	9606.ENSP00000253462	9606.ENSP00000380256	0	0	0	0	0.341	0.058	0	0.134	0.416
GINS2	CLSPN	9606.ENSP00000253462	9606.ENSP00000312995	0	0	0	0	0.332	0	0	0.176	0.426
GINS2	SHCBP1	9606.ENSP00000253462	9606.ENSP00000306473	0	0	0	0	0.429	0	0	0	0.429
GINS2	GTSE1	9606.ENSP00000253462	9606.ENSP00000415430	0	0	0	0	0.378	0	0	0.128	0.435
GINS2	KIF20B	9606.ENSP00000253462	9606.ENSP00000360793	0	0	0	0	0.299	0	0	0.236	0.442
GINS2	ERCC6L	9606.ENSP00000253462	9606.ENSP00000334675	0	0	0	0	0.465	0	0	0	0.465
GINS2	RECQL4	9606.ENSP00000253462	9606.ENSP00000482313	0	0	0	0	0.140	0.270	0	0.218	0.466
GINS2	STIL	9606.ENSP00000253462	9606.ENSP00000360944	0	0	0	0	0.447	0	0	0.080	0.470
GINS2	CCNE1	9606.ENSP00000253462	9606.ENSP00000262643	0	0	0	0	0.318	0.058	0	0.244	0.472
GINS2	CKAP2L	9606.ENSP00000253462	9606.ENSP00000305204	0	0	0	0	0.452	0	0	0.078	0.473
GINS2	CCNE2	9606.ENSP00000253462	9606.ENSP00000429089	0	0	0	0	0.311	0.058	0	0.258	0.477
GINS2	ATAD2	9606.ENSP00000253462	9606.ENSP00000287394	0	0	0	0	0.340	0	0	0.250	0.484
GINS2	BRCA1	9606.ENSP00000253462	9606.ENSP00000418960	0	0	0	0	0.344	0	0	0.248	0.485
GINS2	KPNA2	9606.ENSP00000253462	9606.ENSP00000438483	0	0	0	0	0.481	0	0	0.064	0.494
GINS2	KIF14	9606.ENSP00000253462	9606.ENSP00000356319	0	0	0	0	0.364	0	0	0.246	0.500
GINS2	CHTF18	9606.ENSP00000253462	9606.ENSP00000262315	0	0	0	0	0.433	0.056	0	0.140	0.500
GINS2	FANCD2	9606.ENSP00000253462	9606.ENSP00000287647	0	0	0	0	0.521	0	0	0.108	0.555
GINS2	EZH2	9606.ENSP00000253462	9606.ENSP00000320147	0	0	0	0	0.546	0	0	0.067	0.558
GINS2	CENPI	9606.ENSP00000253462	9606.ENSP00000362018	0	0	0	0	0.420	0	0	0.296	0.575
GINS2	POLQ	9606.ENSP00000253462	9606.ENSP00000264233	0	0	0	0	0.565	0	0	0.077	0.582
GINS2	TICRR	9606.ENSP00000253462	9606.ENSP00000268138	0	0	0	0	0.320	0	0	0.411	0.582
GINS2	CDC25A	9606.ENSP00000253462	9606.ENSP00000303706	0	0	0	0	0.549	0	0	0.124	0.588
GINS2	SKA3	9606.ENSP00000253462	9606.ENSP00000319417	0	0	0	0	0.590	0	0	0	0.590
GINS2	CDCA2	9606.ENSP00000253462	9606.ENSP00000328228	0	0	0	0	0.556	0	0	0.134	0.600
GINS2	CDC25C	9606.ENSP00000253462	9606.ENSP00000321656	0	0	0	0	0.557	0	0	0.136	0.601
GINS2	NEK2	9606.ENSP00000253462	9606.ENSP00000355966	0	0	0	0	0.588	0	0	0.097	0.612
GINS2	ESCO2	9606.ENSP00000253462	9606.ENSP00000306999	0	0	0	0	0.505	0	0	0.254	0.615
GINS2	CDCA3	9606.ENSP00000253462	9606.ENSP00000442068	0	0	0	0	0.498	0	0	0.274	0.620
GINS2	SKA1	9606.ENSP00000253462	9606.ENSP00000285116	0	0	0	0	0.417	0	0	0.378	0.621
GINS2	MKI67	9606.ENSP00000253462	9606.ENSP00000357643	0	0	0	0	0.602	0	0	0.096	0.625
GINS2	CENPE	9606.ENSP00000253462	9606.ENSP00000265148	0	0	0	0	0.568	0	0	0.170	0.626
GINS2	PKMYT1	9606.ENSP00000253462	9606.ENSP00000262300	0	0	0	0	0.471	0	0	0.324	0.627
GINS2	NCAPG2	9606.ENSP00000253462	9606.ENSP00000387007	0	0	0	0	0.640	0	0	0	0.640
GINS2	TROAP	9606.ENSP00000253462	9606.ENSP00000257909	0	0	0	0	0.549	0	0	0.251	0.648
GINS2	CKS1B	9606.ENSP00000253462	9606.ENSP00000311083	0	0	0	0	0.635	0	0	0.090	0.654
GINS2	KNTC1	9606.ENSP00000253462	9606.ENSP00000328236	0	0	0	0	0.621	0	0	0.124	0.654
GINS2	ANKRD32	9606.ENSP00000253462	9606.ENSP00000265140	0	0	0	0	0.122	0.291	0	0.493	0.657
GINS2	RMI2	9606.ENSP00000253462	9606.ENSP00000310356	0	0	0	0	0.654	0	0	0.055	0.659
GINS2	RACGAP1	9606.ENSP00000253462	9606.ENSP00000404190	0	0	0	0	0.597	0	0	0.193	0.660
GINS2	TK1	9606.ENSP00000253462	9606.ENSP00000301634	0	0	0	0	0.613	0	0	0.160	0.661
GINS2	SPC25	9606.ENSP00000253462	9606.ENSP00000282074	0	0	0	0	0.595	0	0	0.199	0.662
GINS2	KIF23	9606.ENSP00000253462	9606.ENSP00000260363	0	0	0	0	0.612	0	0	0.191	0.673
GINS2	ORC1	9606.ENSP00000253462	9606.ENSP00000360623	0	0	0	0	0.539	0	0	0.334	0.680
GINS2	UBE2T	9606.ENSP00000253462	9606.ENSP00000356243	0	0	0	0	0.652	0	0	0.183	0.704
GINS2	HELLS	9606.ENSP00000253462	9606.ENSP00000377601	0	0	0	0	0.612	0	0	0.286	0.711
GINS2	PLK1	9606.ENSP00000253462	9606.ENSP00000300093	0	0	0	0	0.642	0	0	0.242	0.717
GINS2	CENPA	9606.ENSP00000253462	9606.ENSP00000336868	0	0	0	0	0.661	0	0	0.215	0.722
GINS2	PLK4	9606.ENSP00000253462	9606.ENSP00000270861	0	0	0	0	0.724	0	0	0	0.724
GINS2	RAD54L	9606.ENSP00000253462	9606.ENSP00000361043	0	0	0	0	0.652	0	0	0.241	0.725
GINS2	NUF2	9606.ENSP00000253462	9606.ENSP00000271452	0	0	0	0	0.691	0	0	0.192	0.740
GINS2	SPAG5	9606.ENSP00000253462	9606.ENSP00000323300	0	0	0	0	0.721	0	0	0.126	0.746
GINS2	DSCC1	9606.ENSP00000253462	9606.ENSP00000322180	0	0	0	0	0.657	0	0	0.315	0.755
GINS2	CENPF	9606.ENSP00000253462	9606.ENSP00000355922	0	0	0	0	0.722	0	0	0.180	0.762
GINS2	RAD51	9606.ENSP00000253462	9606.ENSP00000372088	0	0	0	0	0.689	0	0	0.313	0.777
GINS2	C16orf74	9606.ENSP00000253462	9606.ENSP00000284245	0	0	0	0	0	0	0	0.781	0.781
GINS2	BUB1B	9606.ENSP00000253462	9606.ENSP00000287598	0	0	0	0	0.747	0	0	0.172	0.781
GINS2	PRC1	9606.ENSP00000253462	9606.ENSP00000377793	0	0	0	0	0.781	0	0	0	0.781
GINS2	KIF4A	9606.ENSP00000253462	9606.ENSP00000363524	0	0	0	0	0.723	0	0	0.248	0.783
GINS2	FOXM1	9606.ENSP00000253462	9606.ENSP00000342307	0	0	0	0	0.767	0	0	0.155	0.795
GINS2	KIF20A	9606.ENSP00000253462	9606.ENSP00000378356	0	0	0	0	0.745	0	0	0.231	0.796
GINS2	CENPU	9606.ENSP00000253462	9606.ENSP00000281453	0	0	0	0	0.750	0	0	0.238	0.801
GINS2	CHAF1B	9606.ENSP00000253462	9606.ENSP00000315700	0	0	0	0	0.725	0	0	0.309	0.802
GINS2	HJURP	9606.ENSP00000253462	9606.ENSP00000414109	0	0	0	0	0.758	0	0	0.223	0.804
GINS2	UHRF1	9606.ENSP00000253462	9606.ENSP00000479617	0	0	0	0	0.751	0	0	0.258	0.808
GINS2	NDC80	9606.ENSP00000253462	9606.ENSP00000261597	0	0	0	0	0.793	0	0	0.125	0.811
GINS2	CEP55	9606.ENSP00000253462	9606.ENSP00000360540	0	0	0	0	0.788	0	0	0.155	0.813
GINS2	CDKN3	9606.ENSP00000253462	9606.ENSP00000335357	0	0	0	0	0.785	0	0	0.173	0.814
GINS2	ZWINT	9606.ENSP00000253462	9606.ENSP00000363055	0	0	0	0	0.785	0	0	0.177	0.816
GINS2	TTK	9606.ENSP00000253462	9606.ENSP00000358813	0	0	0	0	0.800	0	0	0.155	0.824
GINS2	ASPM	9606.ENSP00000253462	9606.ENSP00000356379	0	0	0	0	0.792	0	0	0.193	0.824
GINS2	PBK	9606.ENSP00000253462	9606.ENSP00000428489	0	0	0	0	0.802	0	0	0.153	0.825
GINS2	FANCI	9606.ENSP00000253462	9606.ENSP00000310842	0	0	0	0	0.786	0	0	0.225	0.827
GINS2	KIF2C	9606.ENSP00000253462	9606.ENSP00000361298	0	0	0	0	0.802	0	0	0.173	0.829
GINS2	HMMR	9606.ENSP00000253462	9606.ENSP00000377492	0	0	0	0	0.784	0	0	0.242	0.829
GINS2	KIF15	9606.ENSP00000253462	9606.ENSP00000324020	0	0	0	0	0.804	0	0	0.171	0.830
GINS2	EXO1	9606.ENSP00000253462	9606.ENSP00000355506	0	0	0	0	0.795	0	0	0.209	0.831
GINS2	CHEK1	9606.ENSP00000253462	9606.ENSP00000388648	0	0	0	0	0.784	0.144	0	0.182	0.835
GINS2	PTTG1	9606.ENSP00000253462	9606.ENSP00000377536	0	0	0	0	0.783	0	0	0.277	0.836
GINS2	CDCA5	9606.ENSP00000253462	9606.ENSP00000275517	0	0	0	0	0.741	0	0	0.396	0.837
GINS2	RRM2	9606.ENSP00000253462	9606.ENSP00000353770	0	0	0	0	0.815	0	0	0.171	0.840
GINS2	MELK	9606.ENSP00000253462	9606.ENSP00000298048	0	0	0	0	0.819	0	0	0.155	0.841
GINS2	ASF1B	9606.ENSP00000253462	9606.ENSP00000263382	0	0	0	0	0.775	0	0	0.325	0.841
GINS2	TOP2A	9606.ENSP00000253462	9606.ENSP00000411532	0	0	0	0	0.793	0	0	0.271	0.843
GINS2	DTL	9606.ENSP00000253462	9606.ENSP00000355958	0	0	0	0	0.831	0	0	0.111	0.843
GINS2	KIAA0101	9606.ENSP00000253462	9606.ENSP00000300035	0	0	0	0	0.810	0	0	0.209	0.844
GINS2	TPX2	9606.ENSP00000253462	9606.ENSP00000300403	0	0	0	0	0.792	0	0	0.320	0.852
GINS2	AURKB	9606.ENSP00000253462	9606.ENSP00000313950	0	0	0	0	0.825	0	0	0.224	0.858
GINS2	KIF11	9606.ENSP00000253462	9606.ENSP00000260731	0	0	0	0	0.816	0	0	0.270	0.860
GINS2	BUB1	9606.ENSP00000253462	9606.ENSP00000302530	0	0	0	0	0.814	0	0	0.287	0.862
GINS2	BIRC5	9606.ENSP00000253462	9606.ENSP00000301633	0	0	0	0	0.809	0.176	0	0.190	0.862
GINS2	UBE2C	9606.ENSP00000253462	9606.ENSP00000348838	0	0	0	0	0.820	0	0	0.285	0.866
GINS2	MCM8	9606.ENSP00000253462	9606.ENSP00000368164	0	0	0	0	0.216	0.740	0	0.407	0.868
GINS2	FEN1	9606.ENSP00000253462	9606.ENSP00000305480	0	0	0	0	0.832	0	0	0.254	0.869
GINS2	CCNB1	9606.ENSP00000253462	9606.ENSP00000256442	0	0	0	0	0.816	0.059	0	0.310	0.870
GINS2	NUSAP1	9606.ENSP00000253462	9606.ENSP00000453403	0	0	0	0	0.811	0	0	0.339	0.870
GINS2	CDCA8	9606.ENSP00000253462	9606.ENSP00000362146	0	0	0	0	0.834	0	0	0.261	0.872
GINS2	CCNB2	9606.ENSP00000253462	9606.ENSP00000288207	0	0	0	0	0.829	0.059	0	0.281	0.874
GINS2	CCNA2	9606.ENSP00000253462	9606.ENSP00000274026	0	0	0	0	0.852	0.058	0	0.248	0.886
GINS2	TYMS	9606.ENSP00000253462	9606.ENSP00000315644	0	0	0	0	0.856	0	0	0.323	0.898
GINS2	CDC20	9606.ENSP00000253462	9606.ENSP00000361540	0	0	0	0	0.868	0	0	0.274	0.900
GINS2	CDCA7	9606.ENSP00000253462	9606.ENSP00000306968	0	0	0	0	0.877	0	0	0.254	0.904
GINS2	MAD2L1	9606.ENSP00000253462	9606.ENSP00000296509	0	0	0	0	0.889	0	0	0.178	0.905
GINS2	CDT1	9606.ENSP00000253462	9606.ENSP00000301019	0	0	0	0	0.817	0	0	0.505	0.905
GINS2	CDK1	9606.ENSP00000253462	9606.ENSP00000378699	0	0	0	0	0.921	0	0	0.284	0.941
GINS2	RFC4	9606.ENSP00000253462	9606.ENSP00000376272	0	0	0	0	0.888	0.077	0	0.482	0.942
GINS2	TIMELESS	9606.ENSP00000253462	9606.ENSP00000450607	0	0	0	0	0.666	0.752	0.540	0.166	0.964
GINS2	MCM10	9606.ENSP00000253462	9606.ENSP00000418268	0	0	0	0	0.788	0.369	0.540	0.733	0.981
GINS2	GINS1	9606.ENSP00000253462	9606.ENSP00000262460	0	0	0	0	0.930	0.997	0.800	0.987	0.999
GINS2	MCM4	9606.ENSP00000253462	9606.ENSP00000262105	0	0	0	0	0.877	0.986	0.600	0.704	0.999
GINS2	MCM7	9606.ENSP00000253462	9606.ENSP00000307288	0	0	0	0	0.789	0.995	0.600	0.603	0.999
GINS2	GINS4	9606.ENSP00000253462	9606.ENSP00000276533	0	0	0	0	0.733	0.997	0.800	0.976	0.999
GINS2	WDHD1	9606.ENSP00000253462	9606.ENSP00000353793	0	0	0	0	0.503	0.985	0.540	0.787	0.999
GINS2	MCM6	9606.ENSP00000253462	9606.ENSP00000264156	0	0	0	0	0.812	0.986	0.600	0.622	0.999
